;index;Unnamed: 0.1;Unnamed: 0;Title;Date;Authors;Tags;NLP Keywords;Text;Url;Chat GPT
27;27;1399;1399;COVID-19: Crowds will return to outdoor sports events in Wales as restrictions eased;Thursday 20 January 2022 22:02, UK;['alan mcguinness', '@alan_mcguinness'];['covid-19', 'coronavirus', 'wales'];['player', 'covid19', 'events', 'alert', 'eased', 'return', 'outdoor', 'zero', 'video', 'wales', 'covid', 'level', 'measures', 'restrictions', 'crowds'];"Wales will continue on its roadmap back to coronavirus alert level zero later this month, the first minister has confirmed.

Mark Drakeford said the country has ""passed the Omicron peak"" and can keep lifting restrictions as part of its ""careful and phased plan"".

Latest data shows COVID-19 cases are falling back to levels similar to those in the autumn and there has been a reduction in patients in hospital with the virus.

Please use Chrome browser for a more accessible video player 2:06 Wales sets out plan to ease COVID rules

The first minister said: ""We remain cautiously confident the public health situation is heading in the right direction and next week we will be able to complete the move to alert level zero, unless the situation changes for the worse.

""We are in this position thanks to the efforts of everyone in Wales and our fantastic vaccination programme.

Advertisement

""It is important that everyone continues to follow the rules and the guidance to help keep themselves and their loved ones safe, including taking up the offer of a booster vaccine if they haven't already done so.""

What is being planned for COVID restrictions in Wales?

From Friday, Wales will move to alert level zero for all outdoor activities.

This means there will be no limits on the number of people who can take part in outdoor activities, while crowds will be allowed at outdoor sporting events once more.

Outdoor hospitality will also be able to operate without additional reasonable measures, such as the rule of six and two-metre social distancing.

Please use Chrome browser for a more accessible video player 8:45 COVID restrictions in England to end next week

COVID passes will still be required for entry to larger outdoor events of more than 4,000 people if unseated and over 10,000 people if seated.

From 28 January, the plan is for Wales to complete the move to alert level zero.

This will mean working from home will no longer be a legal requirement, while the rule of six will be removed in hospitality, cinemas and theatres.

Social distancing requirements in workplaces and places open to the public will be scrapped.

Please use Chrome browser for a more accessible video player 1:36 Sturgeon to lift Omicron restrictions next week

Licensed premises will no longer be restricted to table service only and nightclubs will be able to reopen.

However, COVID passes will be required for entry, while the measure will remain in place for large indoor events, cinemas, theatres and concert halls.

Rules around isolation and the wearing of face masks will continue to be in force beyond 28 January.

Please use Chrome browser for a more accessible video player 2:52 N Ireland ends COVID rules

The next three-weekly review of COVID rules will take place by 10 February, when all the measures at alert level zero will be looked at.

What is the situation elsewhere in the UK?

Northern Ireland has announced it will ease restrictions on nightclubs and hospitality as part of measures that will take effect on Friday.

Plan B measures are to be scrapped in England, with work from home guidance, COVID passports and mandatory wearing of face masks to go.

In Scotland, all Omicron restrictions will be lifted next Monday.";https://web.archive.org/web/20220120231516/https://news.sky.com/story/covid-19-crowds-will-return-to-outdoor-sports-events-in-wales-as-restrictions-eased-12521301;'ARTICLE-7: health'
28;28;1400;1400;US Capitol riot: Ivanka Trump interview requested by committee investigating insurrection;Thursday 20 January 2022 22:56, UK;[];['ivanka trump', 'us capitol riots'];['president', 'requested', 'white', 'trump', 'insurrection', 'house', 'ivanka', 'committee', 'mr', 'riot', 'violence', 'ask', 'investigating', 'capitol', 'interview'];"The committee investigating the US Capitol riot has requested an interview with Ivanka Trump.

In a letter to Ms Trump, politicians say they are seeking her voluntary cooperation and want to talk to her in early February about the events leading up to and during the insurrection on 6 January 2021.

The US House of Representatives committee believes she was in direct contact with her father, former US President Donald Trump, during key moments when his supporters stormed the Capitol to try to stop the certification of Joe Biden's presidential win.

As one of his advisers, she was also ""present in the Oval Office"" for key conversations, the panel said.

Please use Chrome browser for a more accessible video player 4:51 Capitol riots: What's changed and will Trump return?

Ivanka Trump 'may have information about election interference attempt'

Advertisement

The committee said it also wants to find out what she knows about her father's efforts to pressure then-vice president Mike Pence to reject the 2020 election results.

The panel said this includes a telephone call she witnessed between them on the morning of the riot.

Keith Kellogg, who was Mr Pence's national security adviser, allegedly told investigators he was there and heard Mr Trump question whether Mr Pence had the courage to delay the congressional counting of the electoral votes.

The Constitution makes it clear that a vice president's role is largely ceremonial in the certification process

The committee also said it was probing whether Donald Trump's own White House lawyers concluded that he attempted to interfere with the election outcome.

Please use Chrome browser for a more accessible video player 1:06 6 January - Pelosi leads silence on Capitol riots anniversary

""The committee has information suggesting that President Trump's White House counsel may have concluded that the actions President Trump directed Vice President Pence to take would violate the Constitution or would be otherwise illegal,"" committee chairman Bennie Thompson wrote.

They also think Ms Trump may have heard about these alleged efforts from Mr Pence's staff, members of Congress and the White House counsel's office.

Image: Ivanka Trump was one of her father's advisers during his presidency. Pic: AP

Ivanka Trump 'tried to persuade father to quell the violence'

The committee wants to ask her about her actions during the insurrection and alleges that she implored her father to quell the violence of his supporters.

""Testimony obtained by the committee indicates that members of the White House staff requested your assistance on multiple occasions to intervene in an attempt to persuade president Trump to address the ongoing lawlessness and violence on Capitol Hill,"" Mr Thompson wrote.

""We are particularly interested in this question: Why didn't White House staff simply ask the president to walk to the briefing room and appear on live television - to ask the crowd to leave the capital?"" he added.

Please use Chrome browser for a more accessible video player 2:52 6 January - Deadly Capitol riots remembered

Members of the committee say they have no evidence of Mr Trump trying to deploy federal troops to end the 6 January violence and want to ask Ms Trump if he made any effort to do so.

A spokesperson for Ivanka Trump said: ""Ivanka Trump just learned that the January 6 committee issued a public letter asking her to appear.

""As the committee already knows, Ivanka did not speak at the January 6 rally.""

As part of their probe, the panel has interviewed nearly 400 witnesses, sent dozens of subpoenas and received more than 35,000 pages of records.";https://web.archive.org/web/20220120231516/https://news.sky.com/story/us-capitol-riot-ivanka-trump-interview-requested-by-committee-investigating-insurrection-12521340;'ARTICLE-8: politics'
29;29;1401;1401;'I know how you feel': Prince William comforts 11-year-old boy who lost his mother aged 28;Thursday 20 January 2022 22:25, UK;[];['prince william', 'royal family'];['boy', 'mother', 'comforts', 'schoolboy', 'spent', 'know', 'talking', 'minutes', 'lost', 'feel', '28', 'aged', 'prince', 'william', 'street', 'visit'];"'I know how you feel': Prince William comforts 11-year-old boy who lost his mother aged 28

The Duke and Duchess of Cambridge spent about 15 minutes talking to the schoolboy and his great-grandmother during a visit to Church on the Street in Burnley, Lancashire.";https://web.archive.org/web/20220120231516/https://news.sky.com/video/i-know-how-you-feel-prince-william-comforts-boy-who-lost-his-mother-12521299;'ARTICLE-9: entertainment and culture'
30;30;1402;1402;COVID-19: Decision to lift Plan B rules is 'disaster' for healthcare which is 'at proper low' - NHS doctor;Thursday 20 January 2022 23:29, UK;[];['covid-19'];['disaster', 'saying', 'lift', 'healthcare', 'low', 'playernhs', 'lifting', 'decision', 'proper', 'plan', 'video', 'measures', 'hit', 'nhs', 'doctor', 'uk', 'rules'];"Please use Chrome browser for a more accessible video player

NHS doctor Dr Dan Goyal has hit out at the government's lifting of Plan B measures, saying the decision is 'a disaster' for the UK healthcare, which is 'at a proper low'.";https://web.archive.org/web/20220120231516/https://news.sky.com/video/covid-19-decision-to-lift-plan-b-rules-is-disaster-for-healthcare-which-is-at-proper-low-nhs-doctor-12521365;'ARTICLE-1: health'
31;31;1404;1404;Net zero targets could cause more unrest and division than Brexit, Tory MP warns;Friday 21 January 2022 01:27, UK;['hannah thomas-peter', '@hannahtpsky'];['net zero', 'climate change', 'global warming'];['cause', 'mp', 'division', 'costs', 'sky', 'support', 'brexit', 'zero', 'tory', 'net', 'targets', 'going', 'cost', 'warns', 'hit', 'unrest', 'party', 'living'];"Carbon emissions targets could be ""bigger than Brexit"" for the potential of causing unrest, and division in the country, an organising member of the Net Zero Scrutiny Group of MPs has warned.

Serial rebel, Brexiteer and Tory backbencher Steve Baker helped establish the group of around 20 MPs who are concerned about the costs of reaching net zero.

And his warning comes amid an escalating cost of living crisis.

Image: Many fear the costs of reaching net zero which will include the move to electric cars

Mr Baker told Sky News: ""I genuinely believe that when the full costs of net zero start hitting us, if people have never been given a choice at the ballot box, we could end up with something bigger than the poll tax, certainly bigger than Brexit, because the numbers of people hit by it and their inability to cope will be huge.

""I am sick to death of people talking to me about food and fuel poverty, and then piling costs on the poor.

Advertisement

""This is a fundamental moral issue.

'MPs know this is going to hit all voters and hit them hard'

""I've started three big projects of MPs on the issue of the day - one on Brexit, one on COVID, which of course affected everybody, and one on net zero.

""Of the three of them, the one that grew fastest by miles was net zero, simply because members of parliament know this is going to hit all voters and hit them hard and hit them fast and they aren't going to like it.""

Mr Baker's warning comes as the prime minister is fighting another significant division - battling to regain support from within his party as it responds to the ongoing ""partygate"" scandal.

The Net Zero Scrutiny Group, which includes former cabinet minister Esther McVey MP, recently signed an open letter demanding the government scrap green levies on energy bills and increase the amount of gas extracted from the North Sea.

Please use Chrome browser for a more accessible video player 2:42 Will the govt's net zero strategy work?

But the larger, greener wing of the Conservative party sees things very differently.

Warnings of social unrest over net zero 'populist' and irresponsible

Its members point out that some of those belonging to the Net Zero Scrutiny Group are affiliated with the Global Warming Policy Foundation which has been described by scientists as a climate-sceptical organisation responsible for pushing misinformation, something it has denied.

Mr Baker is a trustee of the foundation.

Conservative Environment Network member Chris Skidmore MP said warnings of social unrest over net zero were irresponsible and populist.

In line with Boris Johnson, he and his colleagues see the prospect of a ""green industrial revolution"" and the massive investment it will require as fundamental to driving opportunity and stability in the decades to come.

They also view the net zero strategy as the answer to the energy price crisis that is helping to drive up the cost of living, arguing that the switch to renewables and nuclear will eventually provide a greater degree of energy sovereignty and reduce exposure to volatile fossil fuel prices.

Mr Skidmore told Sky News: ""My greatest fear is that we end up with this race to the bottom, of… parties wanting to politicise energy prices, politicise net zero, and the only sort of winners in that are going to be the populists.

Image: The government has promised a range of support which includes helping some replace gas boilers with heat pumps

""We do need to look at making sure that we do tackle the issues around cost of living, that we do make sure that we argue the case that actually net zero is not just about going green, it is about supporting jobs for the future, actually creating an entirely new economy.

""It will be painful and difficult, but we don't, as a result, want to have a reaction that throws it entirely out of the window.""

The target of reaching net zero by 2050 was enshrined in law in 2019 by then prime minister Theresa May, and was included in that year's Conservative Party manifesto.

The government has promised a range of support, particularly for those on lower incomes, for things like insulation and replacing gas boilers with heat pumps.

It has not ruled out tax rises or reduced public spending to help meet the huge cost of decarbonising homes, transport, manufacturing and more, but it simply cannot pay for everything.

What will be the price we have to pay?

The government's Office for Budget Responsibility has estimated that the total investment of public and private money needed to make net zero happen will be £1.4trn up to 2050, but this sum will be offset by more than £1trn in savings as a result.

The Climate Change Committee, which is the independent body that advises the government, says that spending needs to ramp up quickly to £50bn a year by 2030, five times what is being spent now.

We visited Lewes in Sussex - a relatively wealthy constituency that voted Conservative in the last two elections and where the Green Party has also been growing in popularity.

As in the rest of the country, there is broad support for tackling climate change and for the net zero target, but growing concern among residents about how much they might have to pay for it personally amid a cost of living crisis.

Farmer Will Kirkham said he was worried about the total cost of getting to net zero but also the potential for new taxes or more expensive products and bills in the short-term.

""Farmers don't make much money as it is, let alone with an extra forking out of however much it's going to be to change it all,"" he said.

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker

Pensioner Peter Gibson said climate change needs to be tackled but simply could not afford any extra upfront costs, even to deliver savings in the future.

""Some of these homes, flats and houses need doing and you just haven't got the money to do it with because everything goes up, even food,"" he said.

But head brewer at Harvey's Miles Jenner said he believed there was little choice.

He said: ""I think it's the price that we all have to pay if we are going to make inroads and take the problem with the seriousness that it deserves.""

Watch the Daily Climate Show at 8.30pm Monday to Friday on Sky News, the Sky News website and app, on YouTube and Twitter.

The show investigates how global warming is changing our landscape and highlights solutions to the crisis.";https://web.archive.org/web/20220121030712/https://news.sky.com/story/net-zero-targets-could-cause-more-unrest-and-division-than-brexit-tory-mp-warns-12520837;'ARTICLE-1: environment'
32;32;1406;1406;Tearful Adele apologises to fans for postponing Las Vegas residency;Thursday 20 January 2022 23:49, UK;[];['adele'];['vegas', 'theatre', 'las', 'worldfamous', 'tearful', 'singer', 'perform', 'apologises', 'postponing', 'adele', 'fans', 'residency', 'residencyweekends'];"Tearful Adele apologises to fans for postponing Las Vegas residency

Weekends With Adele will see the singer perform at the 4,100-seat Colosseum theatre at the world-famous Caesars Palace in Las Vegas over more than three months.";https://web.archive.org/web/20220121041004/http://news.sky.com/video/tearful-adele-apologises-to-fans-for-postponing-las-vegas-residency-12521372;'ARTICLE-2: entertainment'
33;33;1408;1408;Tinder charges more for young gays, lesbians and over-30s, claims Which?;Friday 21 January 2022 03:58, UK;[];['online dating'];['users', 'price', 'equality', 'lesbians', 'young', '30', 'tinder', 'paid', 'offer', 'over30s', 'difference', 'charges', 'discrimination', 'claims', 'average', 'gays'];"Tinder is charging young gay and lesbian users and people over 30 more for its premium service, according to an investigation by Which?

The watchdog says its research could suggest discrimination by the dating app and a breach of UK law.

Which? asked almost 200 mystery shoppers to create real profiles and make a note of prices quoted for Tinder Plus - a premium package with perks such as unlimited ""Likes"" and ""Rewinds"" and the ability to undo accidental selections.

It showed some gay and lesbian users were paying more, with an average premium of more than 10% (£6.74) compared to bisexual users, and more than 8% (£5.28) compared to heterosexual users.

Image: Tinder said the price difference was 'a discount for younger users'

This trend was driven by the youngest age group, with Which? finding that gay and lesbian people aged 18 to 29 paid £60.15 on average - 37% more than heterosexual users aged under 30 (who paid £44.06 on average) and 30% more than bisexual users under 30 (£46.09).

Advertisement

When it came to age, those in the 30 to 49-year-old age bracket paid 48% more - a £24 difference - and the over-50s paid 46% more - a £23.19 difference - on average for a 12-month Tinder Plus subscription.

Which? said it had reported its findings to the Equality and Human Rights Commission (EHRC) and the Information Commissioner's Office.

The group's director of policy and advocacy, Rocio Concha, said the research suggested ""unlawful price discrimination"", whether or not it is intentional on Tinder's part, and potentially unlawful processing of personal data.

""If regulators decide that Tinder's personalised pricing is breaking the law, then the dating app giant must face strong action.""

Tinder said it was ""categorically untrue that our pricing structure discriminates in any way by sexual preference"".

It told Which? that older people did have to pay more in some countries, but said the price difference was ""a discount for younger users"".

The Equality Act 2010 makes it unlawful to charge people of one sexual orientation more than others unless there is a clear justification for this.

The consumer group noted that it was occasionally justifiable under UK law to offer age-based price variations for the same product or service, such as discounts to over-65s or students, where it can be shown there is a legitimate basis for this.

However, it said that in the case of Tinder it was unclear as to why over-30s were paying more.

What has Tinder said about the claims?

A Tinder spokeswoman told Which?: ""Tinder is free to use and the vast majority of our members enjoy our app without upgrading to the paid experience.

""However, we do offer a variety of subscription options to help our members stand out and match with new people more efficiently.

""Tinder operates a global business and, in some geographies, we offer discounted subscriptions to younger members.

""In addition, we frequently offer promotional rates which can vary based on factors like location or length of subscription. No other demographic information is considered in our pricing structure.""

An EHRC spokeswoman said: ""As Britain's equality regulator it is our job to protect, uphold and enforce equality laws. We take reports of discrimination very seriously.

""This report of potential discrimination by Tinder is concerning. We will consider these findings by Which? and respond in due course.""";https://web.archive.org/web/20220121041004/http://news.sky.com/story/tinder-charges-more-for-young-gays-lesbians-and-over-30s-claims-which-12521152;'ARTICLE-3: business and economy'
34;34;1409;1409;'Croydon - this has to stop': Community unites to rid itself of being 'London's knife crime capital';Friday 21 January 2022 07:21, UK;[];['knife crime', 'metropolitan police', 'croydon'];['jermaine', 'capital', 'young', 'community', 'jay', 'youth', 'londons', 'life', 'death', 'knife', 'crime', 'stop', 'going', 'stabbed', 'rid', 'croydon', 'unites'];"It's known as the knife crime capital of London.

The people of Croydon hate this label - and they're doing everything they can to get rid of it.

But there's a reason for this unwanted reputation.

Grim rollcall of young victims killed in capital this year

Image: Youth worker Anthony King organised the event to send a message to young people

Last year was the worst on record for teenage murders in London. There were 30 in total, and five happened in Croydon - more than any other borough in the capital.

Advertisement

But the community is fighting back. The killings have sparked the birth of a new movement.

A group of more than 100 community members - including youth workers, schools, the Met and local politicians - have united to tackle knife crime in the area.

Image: Jermaine Cools, 14, was stabbed to death in November 2021

""Croydon, this has to stop!"" Anthony King's booming voice echoes around the streets of his home town.

The youth worker has organised a march to send a message to the young people. Hundreds join him to march through the main strip of shops.

Anthony tells me: ""We're here to send the youth a message - that we're here for you. We need mothers to stop the narrative that there's no men in our communities.

""There are men in our communities and there are men that want to stop the knife crime. The parents in this community should stop and search their children before the Met do.

""I'm working with the Met, look at my skin colour. I will stand with the Met until we've got this problem dealt with.""

Image: Jermaine's father Julius Cools says 'it has to stop now'

The march passed the spot in London Road where 14-year-old Jermaine Cools was stabbed to death in November 2021.

His father, Julius Cools, strokes his picture at the scene as the procession passes.

Julius tells me: ""Jermaine was our life - he meant everything to us. My son lost his life, and the boy who killed him has lost his too, because he's in prison now.

""There's no end to this. It has to stop now.""

Image: Tilisha Goupall says she is 'scared to have kids'

I also meet Tilisha Goupall, whose 15-year-old brother Jermaine was stabbed to death in Croydon in 2017.

""These young kids don't understand the impact of carrying a knife. I can't put into words how this has affected my family. I don't want anyone to go through what we've been through.""

She added: ""I'm scared to have kids. If I have a child, is my child going to get stabbed? Am I going to have to go through that trauma again? Because of what's happening now - with all the teenagers dying.

""Am I going to have to raise a child only to know that one day they'll be killed? That's a trauma I don't want.""

Image: Jermaine Goupall, 15, was stabbed to death in Croydon in 2017

After her brother's death, Tilisha launched the Justice for Jermaine Foundation to educate young people about the impact of carrying knives.

The march was part of a concerted effort to take the youths off the streets and out of the clutches of gangs.

One of the many organisations involved is United to Change and Inspire (UTCAI). Its co-founder Troy Davis said: ""The reason for the violence comes down to many things - you just have to look at the economics.

Image: Troy Davis is the co-founder of United to Change and Inspire (UTCAI)

""The first thing that is going to be cut is the thing that affects young people, so when you take away hope - what do you think is going to happen? Of course, it's going to spiral out of control.

""And that's what we're here to do - to provide opportunities for the young people here and making sure that they progress in society.""

The combined efforts to combat knife crime in Croydon include ex-gang members. I was invited to meet Jay Jay, who has mentored more than 1,000 youths in the area.

Image: Jay Jay has mentored more than 1,000 young people in the area

He was working with a teenager who has recently turned his back on gangs.

He told me: ""I got involved in selling drugs, carrying knives, getting involved in gangs. But me going through all that gave me a first-hand insight into how our youth think.

""It makes it much easier to get through to these kids. They're much more likely to engage with me because they know I've lived it - I've been to prison and turned my life around.""

Image: Munir: 'It's terrifying - anything can happen at any time'

His mentee Munir says Jay Jay saved his life.

Munir said: ""Life on the street makes no sense. It's terrifying - anything can happen at any time. I just want every youth to take a moment for themselves and ask what you're doing with your life.""";https://web.archive.org/web/20220121041004/http://news.sky.com/story/croydon-this-has-to-stop-community-unites-to-rid-itself-of-being-londons-knife-crime-capital-12521069;'ARTICLE-4: politics'
35;35;1410;1410;Pension scandal: Long-term underpayment of thousands is a 'shameful shambles', says group of MPs;Friday 21 January 2022 04:02, UK;[];['pensions'];['errors', 'scandal', 'pac', 'mps', 'department', 'pensioners', 'group', 'underpaid', 'underpayment', 'longterm', 'thousands', 'underpayments', 'pension', 'dwp', 'state', 'shambles', 'shameful'];"The long-term underpayment of state pensioners, an unknown number of whom will have died without receiving what they were owed, is a ""shameful shambles"", according to a public spending watchdog.

The Department for Work and Pensions (DWP) estimates it has underpaid 134,000 pensioners, mostly women, over £1bn of their state pension entitlement, with some errors dating as far back as 1985.

In January 2021, DWP started an exercise to correct the errors - the ninth such exercise since 2018, the Public Accounts Committee (PAC) said.

Dame Meg Hillier, chairwoman of the PAC, said: ""Departments that make errors through maladministration have a duty to put those it wronged back in the position they should have been, without the error.

Image: The handling of the crisis has been described as a 'shameful shambles'

""In reality DWP can never make up what people have actually lost, over decades, and in many cases it's not even trying.

Advertisement

""An unknown number of pensioners died without ever getting their due and there is no current plan to pay back their estates.

""DWP is now on its ninth go at fixing these mistakes since 2018, the specialised staff diverted to fix this mess costing tens of millions more to the taxpayer and predictable consequences in delays to new pension claims.

""And there is no assurance that the errors that led to these underpayments in the first place will not be repeated in the correction exercise.

""This is a shameful shambles.""

The errors mostly affect widows, divorcees and women who rely on their husband's pension contributions for some of their pension.

Complex pension rules and a reliance on highly manual systems led to the underpayments.

The committee of MPs said the underlying IT system relied on to manage millions of pensioner records dates back to 1988.

Quality checks failed to identify the systematic underpayments and small errors added up over years to significant sums of money.

The PAC said the department should consider whether there are cost-effective ways to upgrade its IT systems ""as a matter of urgency"".

How much will it cost to fix the errors?

There is currently no formal plan for contacting the next of kin where a pensioner who was underpaid is dead, the committee said.

The DWP is only paying those it has identified as having a legal entitlement to arrears, in some cases many years after the event, and has been inconsistent in paying interest, it added.

Women on pensions as low as £1 a week could be owed 'lottery winning' sums

It has also shown little interest in understanding the further knock-on consequences, including on social care provision, for those it underpaid, MPs said.

Fixing DWP's mistakes comes at great cost to the taxpayer and is expected to cost £24.3 in staff costs alone by the end of 2023, the PAC added.

It also said the department should be treating state pension underpayments as seriously as overpayments.";https://web.archive.org/web/20220121041004/http://news.sky.com/story/pension-scandal-long-term-underpayment-of-thousands-is-a-shameful-shambles-says-group-of-mps-12520971;'ARTICLE-5: business and economy'
36;36;1411;1411;COVID-19: Which coronavirus restrictions are changing in the UK and the Republic of Ireland?;Friday 21 January 2022 03:48, UK;['amar mehta', '@amarjournalist_'];['covid-19', 'coronavirus', 'northern ireland', 'republic of ireland', 'scotland', 'united kingdom', 'wales', 'england'];['player', 'covid19', 'ireland', 'coronavirus', 'changing', 'restrictions', 'chrome', 'plan', 'video', 'browser', 'republic', 'public', 'longer', 'uk', 'rules', 'accessible'];"COVID-19 restrictions introduced to curb the spread of the Omicron variant toward the end of last year are now being relaxed across the UK and in the Republic of Ireland.

Boris Johnson confirmed on Wednesday that most measures under Plan B will end on 26 January, while work from home guidance has already been dropped.

Similar announcements have been made in Scotland, Wales and Northern Ireland after all four nations have seen a drop in case numbers.

Here are the latest rules in the UK and the Republic of Ireland.

England

Advertisement

Restrictions on working from home were dropped by the government on Wednesday, with the prime minister saying England was reverting to Plan A ""because of the extraordinary booster campaign"".

Image: Boris Johnson announced the changes in the House of Commons earlier this week

Mandatory COVID-19 passes for entering nightclubs and large events will end from 27 January, as will the rules around face masks in places where you mix with people you don't usually mix.

Secondary school pupils no longer have to wear face coverings in classrooms and guidance on their use in communal areas will also be removed.

What are the coronavirus rules across the UK

Mr Johnson also said that announcements on travel restrictions and care home visits will come in the coming days.

The legal requirement for people who test positive for coronavirus to self-isolate is expected to end on 24 March but could be brought forward if the data allows.

Current isolation rules remain in place, meaning anyone who returns a positive test result in England will have to isolate for five days.

Please use Chrome browser for a more accessible video player 0:51 'We have to learn to live with COVID'

The length of isolation was cut down from seven days on 17 January and people will be able to end quarantine if they have negative lateral flow test results on days five and six.

Will the gamble pay off? Plan B rules to end in England - but is it too soon?

Scotland

While strict rules remain in place in Scotland, First Minister Nicola Sturgeon announced this week that there would be some loosening of restrictions on 24 January.

The three-household limit on indoor gatherings will be scrapped, while the limit on the number of people allowed to attend indoor events will also be dropped.

Please use Chrome browser for a more accessible video player 7:10 COVID measures in Scotland to be lifted

Social distancing in indoor public spaces will no longer be required and hospitality venues won't have to restrict customers to table service.

Nightclubs will also reopen but face coverings will remain as a legal requirement on public transport and in shops, hospitality and leisure venues.

UK in 'very strong position' on COVID - but the world in 'pretty dire situation', expert warns

Unlike in England, some COVID-19 passes requirements will remain in place, including in nightclubs, large indoor and outdoor events.

Please use Chrome browser for a more accessible video player 14:48 Debate: Should COVID rules relax now?

But from 24 January these two changes will come into force:

Organisers of large events of 1,000 or more people should check the certification status of at least 50% of attendees rather than the current 20%.

The requirement to be fully vaccinated for the purposes of corporate certification will include having a booster if the second dose was more than four months ago.

Wales

Wales will continue on its roadmap back to coronavirus alert level zero later this month, First Minister Mark Drakeford confirmed on Thursday.

Please use Chrome browser for a more accessible video player 2:06 Wales sets out plan to ease COVID rules

Mr Drakeford said that the country has ""passed the Omicron peak"" and can keep lifting restrictions as part of its ""careful and phased plan"".

From today, Wales moves to alert level zero for all outdoor activities.

This means there are now no limits on the number of people who can take part in outdoor activities, while crowds are allowed at outdoor sporting events once more.

Outdoor hospitality is also be able to operate without additional reasonable measures, such as the rule of six and two-metre social distancing.

Please use Chrome browser for a more accessible video player 3:32 How will elderly cope without restrictions?

COVID passes are still required for entry to larger outdoor events of more than 4,000 people if unseated and over 10,000 people if seated.

From 28 January, the plan is for Wales to complete the move to alert level zero.

This will mean working from home will no longer be a legal requirement, while the rule of six will be removed in hospitality, cinemas and theatres.

Social distancing requirements in workplaces and places open to the public will be scrapped.

Northern Ireland

From midday today, people will no longer be restricted to table service and sitting in groups of six at restaurants, pubs and bars in Northern Ireland.

The current three-household limit on gatherings inside private homes will also be scrapped, but no more than 30 people will be allowed to stay overnight.

Please use Chrome browser for a more accessible video player 2:52 N Ireland ends COVID rules

Northern Ireland's Department of Health has also agreed to change its self-isolation period to five days - providing people have negative lateral flow test results on days five and six, from today.

The guidance on working from home will be relaxed to working remotely ""where you can"", while people will no longer be required to prove they are exempt from wearing a face mask in public spaces.

From 26 January, nightclubs will be able to reopen and vaccine passports will no longer be required to attend venues like pubs, restaurants and cinemas.

The new measures will be reviewed on 10 February and further changes could be introduced then.

Please use Chrome browser for a more accessible video player 1:17 Doctor: Scrapping Plan B rules is 'terrible timing'

Republic of Ireland

The Irish government has been given the green light to lift COVID restrictions by the National Public Health Emergency Team (Nphet).

Nphet has recommended restrictions around hospitality can be lifted, including the 8pm curfew and live venues and sports venues can return to full capacity.

COVID passes will only be required for international travel but face masks are still recommended in shops and public transport.

Government ministers will meet today to assess the advice before Taoiseach Micheal Martin is due to make an announcement.

Follow the Daily podcast on Apple Podcasts, Google Podcasts, Spotify, Spreaker";https://web.archive.org/web/20220121043045/http://news.sky.com/story/covid-19-which-coronavirus-restrictions-are-changing-in-the-uk-and-the-republic-of-ireland-12521379;'ARTICLE-6: health'
37;37;1412;1412;Adele in tears as she is forced to reschedule Las Vegas residency;Thursday 20 January 2022 23:48, UK;[];['adele'];['weve', 'gutted', 'weekend', 'vegas', 'im', 'las', 'absolutely', 'upset', 'week', 'adele', 'reschedule', 'tears', 'youbut', 'residency', 'sorry', 'forced'];"Adele was in tears as she announced she had to reschedule the start of her Las Vegas residency because of COVID.

""We've been up against so much and it just ain't ready. I'm so sorry,"" the star said on social media.

""We've tried absolutely everything that we can to put it together in time and for it to be good enough for you.

""But we've been absolutely destroyed by delivery delays and COVID.

""Half my team, half my crew are hit by COVID. They still are and it's been impossible to finish the show.""

Advertisement

Image: The singer apologises for show cancellation

Adele, 33, had been supposed to do two concerts each weekend from 21 January until 16 April in the US city.

""I'm gutted. I'm gutted and I'm sorry it's so last minute.""

She said she was ""so upset and embarrassed"" but ""it's been impossible"".

Adele said all dates would be rescheduled.

The British singer's fourth studio album, 30, was revealed to be the fastest-selling of the year in its first week of release.";https://web.archive.org/web/20220121043045/http://news.sky.com/story/adele-in-tears-as-she-is-forced-to-reschedule-las-vegas-residency-12521370;'ARTICLE-7: entertainment'
