;cdx_url
143;https://web.archive.org/web/20220102134241/https://www.bbc.com/
144;https://web.archive.org/web/20220102141506/http://www.bbc.com/
145;https://web.archive.org/web/20220102141506/https://www.bbc.com/
146;https://web.archive.org/web/20220102144455/https://www.bbc.com/
147;https://web.archive.org/web/20220102144529/https://bbc.com/
148;https://web.archive.org/web/20220102144624/http://www.bbc.com/
149;https://web.archive.org/web/20220102151532/https://www.bbc.com/
150;https://web.archive.org/web/20220102161529/http://www.bbc.com/
151;https://web.archive.org/web/20220102161529/https://www.bbc.com/
152;https://web.archive.org/web/20220102164829/https://www.bbc.com/
153;https://web.archive.org/web/20220102170655/https://www.bbc.com/
154;https://web.archive.org/web/20220102171510/http://www.bbc.com/
155;https://web.archive.org/web/20220102171510/https://www.bbc.com/
156;https://web.archive.org/web/20220102172139/https://www.bbc.com/
157;https://web.archive.org/web/20220102174119/https://www.bbc.com/
158;https://web.archive.org/web/20220102181116/http://www.bbc.com/
159;https://web.archive.org/web/20220102181551/https://www.bbc.com/
160;https://web.archive.org/web/20220102182657/http://bbc.com/
161;https://web.archive.org/web/20220102182715/https://www.bbc.com/
162;https://web.archive.org/web/20220102183147/https://www.bbc.com/
163;https://web.archive.org/web/20220102184146/https://www.bbc.com/
164;https://web.archive.org/web/20220102184356/http://bbc.com/
165;https://web.archive.org/web/20220102184401/https://www.bbc.com/
166;https://web.archive.org/web/20220102184558/http://www.bbc.com/
167;https://web.archive.org/web/20220102191534/https://www.bbc.com/
168;https://web.archive.org/web/20220102194825/https://www.bbc.com/
169;https://web.archive.org/web/20220102195250/https://www.bbc.com/
170;https://web.archive.org/web/20220102201613/http://www.bbc.com/
171;https://web.archive.org/web/20220102201613/https://www.bbc.com/
172;https://web.archive.org/web/20220102211519/http://www.bbc.com/
173;https://web.archive.org/web/20220102211519/https://www.bbc.com/
174;https://web.archive.org/web/20220102214527/https://www.bbc.com/
175;https://web.archive.org/web/20220102215700/https://www.bbc.com/
176;https://web.archive.org/web/20220102221529/http://www.bbc.com/
177;https://web.archive.org/web/20220102221529/https://www.bbc.com/
178;https://web.archive.org/web/20220102224026/https://www.bbc.com/
179;https://web.archive.org/web/20220102225142/http://www.bbc.com/
180;https://web.archive.org/web/20220102225143/https://www.bbc.com/
181;https://web.archive.org/web/20220102231525/http://www.bbc.com/
182;https://web.archive.org/web/20220102231525/https://www.bbc.com/
183;https://web.archive.org/web/20220103001101/http://bbc.com/
184;https://web.archive.org/web/20220103001104/https://www.bbc.com/
185;https://web.archive.org/web/20220103001520/http://www.bbc.com/
186;https://web.archive.org/web/20220103001521/https://www.bbc.com/
187;https://web.archive.org/web/20220103004302/https://www.bbc.com/
188;https://web.archive.org/web/20220103011512/http://www.bbc.com/
189;https://web.archive.org/web/20220103011512/https://www.bbc.com/
190;https://web.archive.org/web/20220103014624/https://www.bbc.com/
191;https://web.archive.org/web/20220103021547/http://www.bbc.com/
192;https://web.archive.org/web/20220103021547/https://www.bbc.com/
193;https://web.archive.org/web/20220103031521/http://www.bbc.com/
194;https://web.archive.org/web/20220103031521/https://www.bbc.com/
195;https://web.archive.org/web/20220103041608/http://www.bbc.com/
196;https://web.archive.org/web/20220103041608/https://www.bbc.com/
197;https://web.archive.org/web/20220103043150/https://www.bbc.com/
198;https://web.archive.org/web/20220103044014/https://www.bbc.com/
199;https://web.archive.org/web/20220103051537/http://www.bbc.com/
200;https://web.archive.org/web/20220103051538/https://www.bbc.com/
201;https://web.archive.org/web/20220103060038/https://www.bbc.com/
202;https://web.archive.org/web/20220103061520/http://www.bbc.com/
203;https://web.archive.org/web/20220103061520/https://www.bbc.com/
204;https://web.archive.org/web/20220103071538/http://www.bbc.com/
205;https://web.archive.org/web/20220103071538/https://www.bbc.com/
206;https://web.archive.org/web/20220103074114/https://www.bbc.com/
207;https://web.archive.org/web/20220103081527/http://www.bbc.com/
208;https://web.archive.org/web/20220103081527/https://www.bbc.com/
209;https://web.archive.org/web/20220103083628/https://www.bbc.com/
210;https://web.archive.org/web/20220103091550/http://www.bbc.com/
211;https://web.archive.org/web/20220103091550/https://www.bbc.com/
212;https://web.archive.org/web/20220103092949/http://www.bbc.com/
213;https://web.archive.org/web/20220103100322/https://www.bbc.com/
214;https://web.archive.org/web/20220103101535/http://www.bbc.com/
215;https://web.archive.org/web/20220103101535/https://www.bbc.com/
216;https://web.archive.org/web/20220103110038/https://www.bbc.com/
217;https://web.archive.org/web/20220103110846/https://www.bbc.com/
218;https://web.archive.org/web/20220103111540/http://www.bbc.com/
219;https://web.archive.org/web/20220103111540/https://www.bbc.com/
220;https://web.archive.org/web/20220103121603/http://www.bbc.com/
221;https://web.archive.org/web/20220103121606/https://www.bbc.com/
222;https://web.archive.org/web/20220103122034/http://www.bbc.com/
223;https://web.archive.org/web/20220103122034/https://www.bbc.com/
224;https://web.archive.org/web/20220103123750/http://bbc.com/
225;https://web.archive.org/web/20220103131631/http://www.bbc.com/
226;https://web.archive.org/web/20220103131631/https://www.bbc.com/
227;https://web.archive.org/web/20220103132716/http://bbc.com/
228;https://web.archive.org/web/20220103141520/http://www.bbc.com/
229;https://web.archive.org/web/20220103141520/https://www.bbc.com/
230;https://web.archive.org/web/20220103142112/https://www.bbc.com/
231;https://web.archive.org/web/20220103151528/http://www.bbc.com/
232;https://web.archive.org/web/20220103151528/https://www.bbc.com/
233;https://web.archive.org/web/20220103154731/https://www.bbc.com/
234;https://web.archive.org/web/20220103154804/https://bbc.com/
235;https://web.archive.org/web/20220103154858/http://www.bbc.com/
236;https://web.archive.org/web/20220103161514/https://www.bbc.com/
237;https://web.archive.org/web/20220103163741/https://bbc.com/
238;https://web.archive.org/web/20220103170035/https://www.bbc.com/
239;https://web.archive.org/web/20220103171601/http://www.bbc.com/
240;https://web.archive.org/web/20220103171601/https://www.bbc.com/
241;https://web.archive.org/web/20220103174125/https://www.bbc.com/
242;https://web.archive.org/web/20220103174939/https://www.bbc.com/
243;https://web.archive.org/web/20220103181505/http://www.bbc.com/
244;https://web.archive.org/web/20220103181505/https://www.bbc.com/
245;https://web.archive.org/web/20220103181555/http://www.bbc.com/
246;https://web.archive.org/web/20220103181555/https://www.bbc.com/
247;https://web.archive.org/web/20220103183346/https://www.bbc.com/
248;https://web.archive.org/web/20220103185338/https://www.bbc.com/
249;https://web.archive.org/web/20220103185815/https://www.bbc.com/
250;https://web.archive.org/web/20220103191034/http://www.bbc.com/
251;https://web.archive.org/web/20220103191809/https://www.bbc.com/
252;https://web.archive.org/web/20220103194207/http://bbc.com/
253;https://web.archive.org/web/20220103194219/https://www.bbc.com/
254;https://web.archive.org/web/20220103201540/http://www.bbc.com/
255;https://web.archive.org/web/20220103201540/https://www.bbc.com/
256;https://web.archive.org/web/20220103202016/http://bbc.com/
257;https://web.archive.org/web/20220103202202/http://www.bbc.com/
258;https://web.archive.org/web/20220103203814/https://www.bbc.com/
259;https://web.archive.org/web/20220103211545/http://www.bbc.com/
260;https://web.archive.org/web/20220103211546/https://www.bbc.com/
261;https://web.archive.org/web/20220103212004/https://www.bbc.com/
262;https://web.archive.org/web/20220103221535/http://www.bbc.com/
263;https://web.archive.org/web/20220103221535/https://www.bbc.com/
264;https://web.archive.org/web/20220103222721/https://www.bbc.com/
265;https://web.archive.org/web/20220103231553/http://www.bbc.com/
266;https://web.archive.org/web/20220103231553/https://www.bbc.com/
267;https://web.archive.org/web/20220103235042/http://bbc.com/
268;https://web.archive.org/web/20220103235042/https://www.bbc.com/
269;https://web.archive.org/web/20220104000124/http://www.bbc.com/
270;https://web.archive.org/web/20220104000125/https://www.bbc.com/
271;https://web.archive.org/web/20220104001532/http://www.bbc.com/
272;https://web.archive.org/web/20220104001532/https://www.bbc.com/
273;https://web.archive.org/web/20220104002455/http://bbc.com/
274;https://web.archive.org/web/20220104010439/https://www.bbc.com/
275;https://web.archive.org/web/20220104011532/http://www.bbc.com/
276;https://web.archive.org/web/20220104011532/https://www.bbc.com/
277;https://web.archive.org/web/20220104011818/http://bbc.com/
278;https://web.archive.org/web/20220104011820/https://www.bbc.com/
279;https://web.archive.org/web/20220104013829/https://www.bbc.com/
280;https://web.archive.org/web/20220104021136/https://www.bbc.com/
281;https://web.archive.org/web/20220104021407/http://bbc.com/
282;https://web.archive.org/web/20220104021410/https://www.bbc.com/
283;https://web.archive.org/web/20220104021548/http://www.bbc.com/
284;https://web.archive.org/web/20220104021548/https://www.bbc.com/
285;https://web.archive.org/web/20220104021638/https://www.bbc.com/
286;https://web.archive.org/web/20220104023030/https://www.bbc.com/
287;https://web.archive.org/web/20220104025656/http://bbc.com/
288;https://web.archive.org/web/20220104031417/https://www.bbc.com/
289;https://web.archive.org/web/20220104031623/http://www.bbc.com/
290;https://web.archive.org/web/20220104031623/https://www.bbc.com/
291;https://web.archive.org/web/20220104041638/http://www.bbc.com/
292;https://web.archive.org/web/20220104041639/https://www.bbc.com/
293;https://web.archive.org/web/20220104042341/http://bbc.com/
294;https://web.archive.org/web/20220104042348/http://www.bbc.com/
295;https://web.archive.org/web/20220104042428/http://bbc.com/
296;https://web.archive.org/web/20220104042428/https://www.bbc.com/
297;https://web.archive.org/web/20220104050935/http://bbc.com/
298;https://web.archive.org/web/20220104051126/http://www.bbc.com/
299;https://web.archive.org/web/20220104051127/http://bbc.com/
300;https://web.archive.org/web/20220104051554/http://www.bbc.com/
301;https://web.archive.org/web/20220104051554/https://www.bbc.com/
302;https://web.archive.org/web/20220104053058/https://www.bbc.com/
303;https://web.archive.org/web/20220104061541/http://www.bbc.com/
304;https://web.archive.org/web/20220104061541/https://www.bbc.com/
305;https://web.archive.org/web/20220104063819/https://www.bbc.com/
306;https://web.archive.org/web/20220104071546/http://www.bbc.com/
307;https://web.archive.org/web/20220104071546/https://www.bbc.com/
308;https://web.archive.org/web/20220104081618/http://www.bbc.com/
309;https://web.archive.org/web/20220104081618/https://www.bbc.com/
310;https://web.archive.org/web/20220104091543/http://www.bbc.com/
311;https://web.archive.org/web/20220104091543/https://www.bbc.com/
312;https://web.archive.org/web/20220104101359/https://www.bbc.com/
313;https://web.archive.org/web/20220104101532/http://www.bbc.com/
314;https://web.archive.org/web/20220104101532/https://www.bbc.com/
315;https://web.archive.org/web/20220104104015/https://www.bbc.com/
316;https://web.archive.org/web/20220104105403/http://bbc.com/
317;https://web.archive.org/web/20220104111548/http://www.bbc.com/
318;https://web.archive.org/web/20220104111548/https://www.bbc.com/
319;https://web.archive.org/web/20220104114534/https://www.bbc.com/
320;https://web.archive.org/web/20220104121515/http://www.bbc.com/
321;https://web.archive.org/web/20220104121515/https://www.bbc.com/
322;https://web.archive.org/web/20220104124421/https://www.bbc.com/
323;https://web.archive.org/web/20220104125505/https://www.bbc.com/
324;https://web.archive.org/web/20220104131520/http://www.bbc.com/
325;https://web.archive.org/web/20220104131520/https://www.bbc.com/
326;https://web.archive.org/web/20220104132827/https://www.bbc.com/
327;https://web.archive.org/web/20220104133436/https://www.bbc.com/
328;https://web.archive.org/web/20220104133726/http://www.bbc.com/
329;https://web.archive.org/web/20220104134227/https://www.bbc.com/
330;https://web.archive.org/web/20220104141512/http://www.bbc.com/
331;https://web.archive.org/web/20220104141512/https://www.bbc.com/
332;https://web.archive.org/web/20220104150936/https://bbc.com/
333;https://web.archive.org/web/20220104150938/https://www.bbc.com/
334;https://web.archive.org/web/20220104151516/https://www.bbc.com/
335;https://web.archive.org/web/20220104151529/http://www.bbc.com/
336;https://web.archive.org/web/20220104151529/https://www.bbc.com/
337;https://web.archive.org/web/20220104161614/http://www.bbc.com/
338;https://web.archive.org/web/20220104161614/https://www.bbc.com/
339;https://web.archive.org/web/20220104162929/https://www.bbc.com/
340;https://web.archive.org/web/20220104164308/http://bbc.com/
341;https://web.archive.org/web/20220104165804/https://www.bbc.com/
342;https://web.archive.org/web/20220104165836/https://bbc.com/
343;https://web.archive.org/web/20220104165929/http://www.bbc.com/
344;https://web.archive.org/web/20220104170930/https://www.bbc.com/
345;https://web.archive.org/web/20220104171548/http://www.bbc.com/
346;https://web.archive.org/web/20220104171548/https://www.bbc.com/
347;https://web.archive.org/web/20220104172712/http://bbc.com/
348;https://web.archive.org/web/20220104180549/https://www.bbc.com/
349;https://web.archive.org/web/20220104181521/http://www.bbc.com/
350;https://web.archive.org/web/20220104181521/https://www.bbc.com/
351;https://web.archive.org/web/20220104190034/http://bbc.com/
352;https://web.archive.org/web/20220104190038/https://www.bbc.com/
353;https://web.archive.org/web/20220104190234/http://www.bbc.com/
354;https://web.archive.org/web/20220104190244/https://www.bbc.com/
355;https://web.archive.org/web/20220104195647/https://www.bbc.com/
356;https://web.archive.org/web/20220104201455/https://www.bbc.com/
357;https://web.archive.org/web/20220104210401/https://www.bbc.com/
358;https://web.archive.org/web/20220104211324/https://www.bbc.com/
359;https://web.archive.org/web/20220104211356/https://www.bbc.com/
360;https://web.archive.org/web/20220104212111/https://www.bbc.com/
361;https://web.archive.org/web/20220104230204/http://bbc.com/
362;https://web.archive.org/web/20220104234123/https://www.bbc.com/
363;https://web.archive.org/web/20220104234255/https://www.bbc.com/
364;https://web.archive.org/web/20220104234731/http://bbc.com/
365;https://web.archive.org/web/20220104234734/https://www.bbc.com/
366;https://web.archive.org/web/20220105000856/https://www.bbc.com/
367;https://web.archive.org/web/20220105001529/http://www.bbc.com/
368;https://web.archive.org/web/20220105001529/https://www.bbc.com/
369;https://web.archive.org/web/20220105001815/https://www.bbc.com/
370;https://web.archive.org/web/20220105005610/http://www.bbc.com/
371;https://web.archive.org/web/20220105005611/https://www.bbc.com/
372;https://web.archive.org/web/20220105010423/http://bbc.com/
373;https://web.archive.org/web/20220105011121/https://www.bbc.com/
374;https://web.archive.org/web/20220105011522/http://www.bbc.com/
375;https://web.archive.org/web/20220105011522/https://www.bbc.com/
376;https://web.archive.org/web/20220105021558/http://www.bbc.com/
377;https://web.archive.org/web/20220105021558/https://www.bbc.com/
378;https://web.archive.org/web/20220105031526/http://www.bbc.com/
379;https://web.archive.org/web/20220105031526/https://www.bbc.com/
380;https://web.archive.org/web/20220105032324/https://www.bbc.com/
381;https://web.archive.org/web/20220105041554/http://www.bbc.com/
382;https://web.archive.org/web/20220105041554/https://www.bbc.com/
383;https://web.archive.org/web/20220105042008/https://www.bbc.com/
384;https://web.archive.org/web/20220105051311/https://www.bbc.com/
385;https://web.archive.org/web/20220105051554/http://www.bbc.com/
386;https://web.archive.org/web/20220105051555/https://www.bbc.com/
387;https://web.archive.org/web/20220105052503/http://bbc.com/
388;https://web.archive.org/web/20220105052504/https://www.bbc.com/
389;https://web.archive.org/web/20220105052806/https://www.bbc.com/
390;https://web.archive.org/web/20220105055517/http://www.bbc.com/
391;https://web.archive.org/web/20220105055518/https://www.bbc.com/
392;https://web.archive.org/web/20220105061524/http://www.bbc.com/
393;https://web.archive.org/web/20220105061525/https://www.bbc.com/
394;https://web.archive.org/web/20220105063408/https://www.bbc.com/
395;https://web.archive.org/web/20220105071545/http://www.bbc.com/
396;https://web.archive.org/web/20220105071545/https://www.bbc.com/
397;https://web.archive.org/web/20220105073838/http://bbc.com/
398;https://web.archive.org/web/20220105073839/https://www.bbc.com/
399;https://web.archive.org/web/20220105081559/http://www.bbc.com/
400;https://web.archive.org/web/20220105081559/https://www.bbc.com/
401;https://web.archive.org/web/20220105082421/https://www.bbc.com/
402;https://web.archive.org/web/20220105084136/https://www.bbc.com/
403;https://web.archive.org/web/20220105085553/https://www.bbc.com/
404;https://web.archive.org/web/20220105091411/https://www.bbc.com/
405;https://web.archive.org/web/20220105091504/http://www.bbc.com/
406;https://web.archive.org/web/20220105091504/https://www.bbc.com/
407;https://web.archive.org/web/20220105094055/https://www.bbc.com/
408;https://web.archive.org/web/20220105101622/http://www.bbc.com/
409;https://web.archive.org/web/20220105101622/https://www.bbc.com/
410;https://web.archive.org/web/20220105102509/https://www.bbc.com/
411;https://web.archive.org/web/20220105111551/http://www.bbc.com/
412;https://web.archive.org/web/20220105111551/https://www.bbc.com/
413;https://web.archive.org/web/20220105112104/https://www.bbc.com/
414;https://web.archive.org/web/20220105121534/http://www.bbc.com/
415;https://web.archive.org/web/20220105121534/https://www.bbc.com/
416;https://web.archive.org/web/20220105123416/https://www.bbc.com/
417;https://web.archive.org/web/20220105132418/http://www.bbc.com/
418;https://web.archive.org/web/20220105132418/https://www.bbc.com/
419;https://web.archive.org/web/20220105141120/https://www.bbc.com/
420;https://web.archive.org/web/20220105141556/http://www.bbc.com/
421;https://web.archive.org/web/20220105141556/https://www.bbc.com/
422;https://web.archive.org/web/20220105142602/https://www.bbc.com/
423;https://web.archive.org/web/20220105145641/https://www.bbc.com/
424;https://web.archive.org/web/20220105151447/http://www.bbc.com/
425;https://web.archive.org/web/20220105151448/http://bbc.com/
426;https://web.archive.org/web/20220105151450/https://www.bbc.com/
427;https://web.archive.org/web/20220105151451/https://bbc.com/
428;https://web.archive.org/web/20220105151537/http://www.bbc.com/
429;https://web.archive.org/web/20220105151538/https://www.bbc.com/
430;https://web.archive.org/web/20220105155740/https://www.bbc.com/
431;https://web.archive.org/web/20220105161534/http://www.bbc.com/
432;https://web.archive.org/web/20220105161534/https://www.bbc.com/
433;https://web.archive.org/web/20220105171512/https://www.bbc.com/
434;https://web.archive.org/web/20220105172313/http://www.bbc.com/
435;https://web.archive.org/web/20220105172313/https://www.bbc.com/
436;https://web.archive.org/web/20220105173547/https://www.bbc.com/
437;https://web.archive.org/web/20220105174103/http://www.bbc.com/
438;https://web.archive.org/web/20220105180529/https://www.bbc.com/
439;https://web.archive.org/web/20220105180612/https://bbc.com/
440;https://web.archive.org/web/20220105180703/http://www.bbc.com/
441;https://web.archive.org/web/20220105181547/https://www.bbc.com/
442;https://web.archive.org/web/20220105183522/https://www.bbc.com/
443;https://web.archive.org/web/20220105185521/https://www.bbc.com/
444;https://web.archive.org/web/20220105191531/http://www.bbc.com/
445;https://web.archive.org/web/20220105191531/https://www.bbc.com/
446;https://web.archive.org/web/20220105200435/http://bbc.com/
447;https://web.archive.org/web/20220105200441/https://www.bbc.com/
448;https://web.archive.org/web/20220105200708/http://www.bbc.com/
449;https://web.archive.org/web/20220105201525/https://www.bbc.com/
450;https://web.archive.org/web/20220105202416/https://www.bbc.com/
451;https://web.archive.org/web/20220105202507/http://bbc.com/
452;https://web.archive.org/web/20220105202507/https://www.bbc.com/
453;https://web.archive.org/web/20220105203526/https://www.bbc.com/
454;https://web.archive.org/web/20220105204235/http://bbc.com/
455;https://web.archive.org/web/20220105204727/https://www.bbc.com/
456;https://web.archive.org/web/20220105211233/https://www.bbc.com/
457;https://web.archive.org/web/20220105211616/http://www.bbc.com/
458;https://web.archive.org/web/20220105211616/https://www.bbc.com/
459;https://web.archive.org/web/20220105212418/https://www.bbc.com/
460;https://web.archive.org/web/20220105213451/https://www.bbc.com/
461;https://web.archive.org/web/20220105213902/https://www.bbc.com/
462;https://web.archive.org/web/20220105215209/https://www.bbc.com/
463;https://web.archive.org/web/20220105221151/https://www.bbc.com/
464;https://web.archive.org/web/20220105221548/http://www.bbc.com/
465;https://web.archive.org/web/20220105221548/https://www.bbc.com/
466;https://web.archive.org/web/20220105223103/http://bbc.com/
467;https://web.archive.org/web/20220105231522/http://www.bbc.com/
468;https://web.archive.org/web/20220105231522/https://www.bbc.com/
