;Title;Date;Authors;Tags;NLP Keywords;text;Url
131;Omicron stats are huge, but look beyond them;2022-01-04T03:28:53.000Z;[];['nhs', 'omicron variant', 'coronavirus pandemic'];['data', 'trusts', 'hospital', 'look', 'england', 'bed', 'wales', 'nhs', 'shown', 'patients', 'omicron', 'stats', 'huge', 'ae'];"
Covid infections have risen to unprecedented levels in recent weeks because of the Omicron variant.
But, as early evidence suggested it would, this variant is causing milder illness, for now at least.
A fall in the proportion of detected cases ending in hospital, shows this. It is now five times lower than it was a year ago.
This is largely thanks to a huge amount of immunity that has built up across the population either through vaccination or infection.
And with better treatments for those who do become ill, one way or another everyone is less at risk to some degree than they were previously.
But the sheer weight of infections means while Omicron is milder, patient numbers in hospital have been going up.
The total has doubled in just under a fortnight in England to more than 14,000. That, however, is still well under the 34,000 peak last winter when more than a third of beds were occupied by Covid patients. Rises are being seen elsewhere in the UK, although gaps in publishing data over the festive period make it hard to judge how quickly.
But to fully understand what's happening you need to look beyond the headline figures.
A hospital case this winter is not the same as one from earlier in the pandemic.
For one thing, a growing proportion of hospital patients with Covid are being treated for something else. They just happen to have the virus.
Latest data, from last week, suggested a third of those admitted to hospital in England were in this position. That's up from a quarter in the autumn. This data is not published in the UK's other nations but there is no reason to think it is any different.
Yet, as the chart above shows, the absolute number in hospital with Covid, and therefore severely ill, is still climbing. And even those who are not in primarily for Covid add pressure to the NHS because of the need for extra infection control measures.
Another sign of how Covid has changed is that the patients who are being treated for it are not getting as sick. 
There have been early reports that patients are not spending as long in hospital and the numbers needing critical care has hardly changed. All this puts the NHS in a stronger position to cope.
But make no mistake, the pressures on the front line are severe.
The number of people coming to hospital ill with Covid is well above what the NHS would normally get for all types of respiratory infections combined - and the numbers are rising.
How high they will go is still uncertain. Much depends on whether there will be a big wave of older, frail patients being admitted if Omicron infections move from younger people into older age groups.
There is growing confidence this may not happen though as hospital bosses are reporting even the outbreaks in care homes are not translating into the hospital admissions you would expect. What's more, London as a whole may have already peaked. The boosters, it seems, are holding up.
If you can't see the lookup, click here
But the situation is further complicated by the high number of staff absences driven by large numbers having to isolate. 
Again England has the most comprehensive data. Pre-pandemic NHS staff absence in winter was around 5%. The latest data shows it was 8% in the week up to Christmas. 
The combined pressures have led at least half a dozen NHS trusts to declare major incidents - when demand exceeds capacity - in the past week. 
All this begs the question why something more is not being done to suppress the wave in England - Scotland, Wales and Northern Ireland all have tougher restrictions in place.
The problem now - illustrated by modelling produced for the government by Warwick University - is the window may already have passed. The research suggests even a return to lockdown with only schools open would have virtually no effect on hospitalisations if introduced today.
To have had a significant impact measures would need to have been introduced by Boxing Day or earlier, before Omicron had spread so much. 
Even then the argument in favour of tougher action was unclear as infections and hospitalisations would rebound once restrictions were lifted. Largely all it would have achieved is delaying and spreading out illness.
That may have helped the NHS, but would have had to be balanced against wider costs of restrictions to society, the economy and mental health from another lockdown.
What does seem likely is the wave will come and go pretty quickly - even in other parts of the UK the restrictions in place are expected to only have a limited impact.
And once it does, experts believe the extra immunity acquired will mean the population will be even better protected for the future.
Data journalism by Christine Jeavans
Follow Nick on Twitter
Read more from Nick
The Green Planet: A landmark series coming soon
Including pizzas, casseroles, fajitas and so many more
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104101532/https://www.bbc.com/news/health-59862568
132;BBC News;2022-01-02T18:24:31.000Z;[];['skip to content', 'accessibility help'];['routine', 'hospital', 'youre', 'bbc', 'yorkshire', 'unit', 'set', 'prepare', 'going', 'work', 'staff'];N/A;https://web.archive.org/web/20220104101532/https://www.bbc.com/news/health
133;Apple becomes first firm to hit $3tn market value;2022-01-04T03:56:12.000Z;[];['stock markets', 'apple'];['apple', 'technology', 'worlds', 'firm', '3tn', 'valuation', 'market', 'took', 'tablets', 'stock', 'saw', 'hit', 'smartphones', 'value', 'rise', 'soar'];"
US technology giant Apple has become the first company to hit a stock market valuation of $3tn (£2.2tn).
The firm's share price has risen by around 5,800% since co-founder and former chief executive Steve Jobs unveiled the first iPhone in 2007.
However, its value slipped a little from that milestone, to end Monday's trading session in New York at $2.99tn.
Apple has been one of the big winners of the pandemic, as coronavirus lockdowns saw spending on gadgets jump.
""Hitting $3 trillion is another historical moment for Apple as the company continues to prove the doubters wrong,"" Dan Ives, an analyst from Wedbush said.
It took just over 16 months for Apple's stock market valuation to rise from $2tn to $3tn, as the world's biggest technology companies saw demand soar as people became more reliant on smartphones, tablets and laptops during lockdowns.
The company became the first company to hit a stock market valuation of $1tn in August 2018.
The iPhone typically accounts for around half of the company's sales, while it is also well-known for its iPad tablets and Mac computers.
Increasingly important parts of the business are software, sold through the Apple store, storage space via the iCloud and services such as its music, television and fitness subscription platforms.
""The linchpin to Apple's valuation re-rating remains its Services business which we believe is worth $1.5 trillion,"" Mr Ives said.
In August, Apple's chief executive Tim Cook received more than five million shares in the firm, as he marked ten years in the job.
A company filing with the US Securities and Exchange Commission showed that he sold most of the shares for more than $750m.
It was part of a deal he struck when he took over from co-founder Steve Jobs.
The award was dependent upon on how well Apple's shares had performed compared to other firms on the S&P 500 stock index.
Cupertino, California-based Apple was founded in 1976 by Steve Jobs and his business partners Steve Wozniak and Ronald Wayne.
The company made its stock market debut in 1980 with a market valuation of $1.8bn.
In November, the original Apple computer built by Mr Wozniak and Mr Jobs fetched $400,000 at auction in the US.
This video can not be played
The Green Planet: A landmark series coming soon
Including pizzas, casseroles, fajitas and so many more
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104101532/https://www.bbc.com/news/business-59864059
134;China: Xi'an residents in lockdown trade goods for food amid shortage;2022-01-04T11:53:39.000Z;[];['coronavirus lockdown measures', 'china'];['scale', 'undermine', 'took', 'unacceptable', 'food', 'xian', 'lockdown', 'spread', 'trade', 'shortage', 'residents', 'amid', 'virus', 'wedded', 'china', 'socially', 'goods', 'xi', 'ruling'];"
People quarantined in the Chinese city of Xi'an are bartering supplies amid continuing worries over food shortages.
Social posts show locals swapping cigarettes and tech gadgets for food. About 13 million have been confined to their homes since 23 December.
The strict measures come ahead of the Lunar New Year and the Winter Olympics due to be held in Beijing next month.
Overnight, the city of Yuzhou was shut down after the discovery of just three cases, all of them asymptomatic.
Yuzhou, with a population of 1.1 million, has closed its transport system and entertainment venues and banned almost all vehicles from the roads. All but essential food shops are shut, with only workers involved in epidemic prevention allowed out. 
The outbreak in the much larger city to the west is the worst China has seen in months as it continues a ""zero Covid"" strategy, seeking to stamp out the virus rather than try to live with it.
Authorities in Xi'an have been providing free food to households, but there have been numerous complaints on social media. Some residents said their supplies were running low or that they had yet to receive aid.
Videos and photos on social media site Weibo showed people exchanging cigarettes for cabbage, dishwashing liquid for apples, and sanitary pads for a small pile of vegetables.
One video showed a resident appearing to trade his Nintendo Switch console for a packet of instant noodles and two steamed buns. 
""People are swapping stuff with others in the same building, because they no longer have enough food to eat,"" a resident surnamed Wang told Radio Free Asia. The news outlet also reported that another man had wanted to trade a smartphone and tablet for rice.
""Helpless citizens have arrived at the era of bartering - potatoes are exchanged for cotton swabs,"" one Weibo user said, while another described it as a ""return to primitive society"". 
Some were more optimistic though, and commented on how ""touched"" they were by their neighbours' kindness in sharing their supplies with them. 
Xi'an is at the epicentre of China's current Covid outbreak, and local authorities have enacted drastic measures which have attracted significant criticism online.
In a recent incident, residents in the Mingde 8 Yingli housing compound in the south of the city were reportedly told just after midnight on 1 January that they had to leave their homes and go to quarantine facilities. 
Netizens were also shocked by an unverified post that went viral on Monday. A Xi'an resident said their father had died after he suffered a heart attack and was turned away from a hospital due to the city's Covid situation. The hospital has yet to respond.
Covid first appeared in China and up until a few weeks ago the government had managed to contain it to such a level that new cases were negligible and mainly coming from people arriving from abroad. 
What Beijing calls its ""dynamic zero Covid"" strategy combines mass vaccination with a regime of constant testing, nationwide monitoring of people's movements, temperature-taking and phone apps to prove you don't pose a threat. All of that amounts to hyper vigilance about any new outbreak - if and when one is spotted the reaction is severe. 
China has been wedded to this approach since the beginning because it's likely the leaders from Xi Jinping down consider anything less would cause illness and death on a scale that would be politically, economically and socially unacceptable. The ruling Communist Party took much of the credit for containing the virus early on - after it had spread beyond China's borders - and diverting from that would undermine its credibility. 
There is a broad acceptance of this approach, and the stringent restrictions it can bring, among many Chinese who for decades have not felt they can rely much on the public health system. So illness and the prospect of losing your job, let alone your life, are existentially daunting. 
Add to that the prestige attached to - safely - hosting another Olympic Games in a few weeks' time and the fast approaching Chinese New Year mass migration of millions across this country and there is clearly little doubt the government will remain committed to ""zero Covid"" for the foreseeable future.
This video can not be played
The Green Planet: A landmark series coming soon
Including pizzas, casseroles, fajitas and so many more
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104121515/https://www.bbc.com/news/world-asia-china-59864266
135;Why BlackBerry held the tiny keys to my heart;2022-01-04T01:41:01.000Z;[];['blackberry', 'mobile phones'];['heart', 'pressing', 'qwerty', 'hard', 'held', 'short', 'wood', 'love', 'keyboard', 'keys', 'stream', 'tiny', 'plank', 'blackberry'];"
Many vintage BlackBerry phones will stop working on Tuesday as the company turns off support for its operating system. For journalist Bill Wilson, it means the retirement of a faithful workhorse. 
""Is that a Blackberry, I didn't know they were still going?"" has been many a conversation opener over the past decade, and particularly over the past five or six years.
From airport security to pubs and restaurants, even in hospital intensive care, strangers have looked on curiously and even asked to hold and look at my Q10 phone with its distinctive qwerty keyboard.
But my stock answer of ""yes they are still going"" would now have to add ""but not their classic phones"".
Launched in 2013, that particular model, and BlackBerry's phones since then, have faced an increasingly impossible battle as Apple and Samsung set about their battle for global smartphone domination.
Hard to believe that in the late 2000s and early 2010s, BlackBerrys were a ubiquitous sight on commuter trains, trams and planes across the UK - as business professionals scrolled through their emails and tap-tapped away their replies.
But now, after reports of the demise of BlackBerry's operating system on many previous occasions, it really is the final curtain.
For on 4 January, the Canadian firm - which is now a specialist in cyber-security software - is to turn off its BlackBerry OS support.
Announcing the termination, BlackBerry thanked ""our many loyal customers and partners over the years"".
It means remaining die-hard owners of their devices won't be able to make or receive calls, send texts, use wi-fi or access mobile data. 
That includes all smartphones running on BlackBerry 7.1 OS and earlier, the BlackBerry 10 operating system and the tablet-based BlackBerry PlayBook OS.
Phones such as my antique Q10 ‎will completely cease to function, though it may remain handy as a back-up for contact numbers.
The only glimmer of sustained life is that post-2016 Blackberry-branded phones, which were made under licence by Chinese firm TCL, will still work as they use the Android operating system.
Over the years it's not just Blackberry phone user numbers that have dwindled, but support and functions have dropped away one by one.
Support for many apps, including BBC iPlayer and WhatsApp, was withdrawn from BlackBerry OS devices, and not long ago YouTube stopped working too.
Somehow or other I was able to circuitously get the latter two to work again by downloading links from far corners of the planet.
Apps have become a non-existent element for users of BlackBerry devices.
For example, at the start of the coronavirus pandemic in 2020 I found myself unable to download the various NHS apps, and had to sign in to places manually.
So, why go to all this trouble?
In short, it is still great for emails, with five or six different addresses all in one stream. I also love the qwerty keyboard with keys that depress and are not like pressing a hard plank of wood.
As phones have become progressively bigger, the BlackBerry still fits beautifully, and fairly lightly, in the hand.
It's a feeling with which Ben Wood, an industry analyst for CCS Insight and founder of the Mobile Phone Museum, agrees.
""The dedicated qwerty keyboard was an iconic design,"" he says. ""The devices became so comfortable in people's hands that they developed muscle memory delivering fast and accurate text input.""
Mr Wood says: ""It always makes me smile when I show kids some of the mobile phones of yesterday.
""They are enthralled by the design diversity. I even had a 14 year-old ask me the other day 'why don't they bring keyboards back?' which made me smile."" 
It is almost exactly 23 years since BlackBerry launched its 850 phone, and the company soon became the leader in providing emails when out and about on the move.
There was also the attraction of BBM - BlackBerry's Instant Messenger service - although this facility attracted unwanted publicity during the riots that swept through many UK cities in 2011.
There were outraged cries of protest that the police could not monitor the encrypted nature of BBM messages to find out where looters would strike next.
But the models that followed the iconic BlackBerry Bold would face increasing competition from Apple and Android phones.
So what happens next?
In 2020, TCL's licence ended and was picked up by a firm called Onward Mobility. It promised a 5G BlackBerry running Android for 2021, but nothing emerged. 
For now I shall try my luck with a second-hand Android Blackberry KeyOne - itself five years old now - (from Canadian eBay this time), and bought long ago in preparation for just this such day.
And I shall also hold on to my useless Q10 - you never know when in the future someone may ask...""is that an antique BlackBerry?""
The Green Planet: A landmark series coming soon
Including pizzas, casseroles, fajitas and so many more
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104121515/https://www.bbc.com/news/technology-59859817
136;China: Evergrande shares rise as Hong Kong trade resumes;2022-01-04T06:15:05.000Z;[];['china', 'stock markets'];['close', 'hong', 'lost', 'kong', 'weight', 'trade', 'shares', 'debts', 'evergrande', 'china', 'value', 'fret', 'collapsing', 'investors', 'rise', 'resumes', 'evergandes'];"
Shares in crisis-hit Chinese property developer Evergrande rose on Tuesday afternoon as they resumed trading in Hong Kong.
The heavily-indebted firm suspended its shares on Monday pending the release of ""inside information"".
It comes after Evergrande said its sales for 2021 plunged 39% from the year before to $69.5bn (£51.6bn).
The company also confirmed it had been ordered to demolish 39 buildings on the island of Hainan.
The firm said the buildings affected by the demolition order are at its Ocean Flower Island project, and added the decision does not involve other plots of land in the project.
""The company will actively communicate with the authority in accordance with the guidance of the decision letter and resolve the issue properly,"" Evergrande said in a filing to the Hong Kong Stock Exchange.
The announcement also addressed concerns about the firm's financial position: ""With regard to the company's current liquidity situation, the company will continue to actively maintain communication with creditors, strive to resolve risks and safeguard the legitimate rights and interests of all parties.""
Evergrande has more than $300bn of debt and is scrambling to raise cash by selling assets and shares to repay suppliers and creditors.
Last week, the company did not make some interest payments on its offshore bonds.
Its $19bn in international bonds were deemed to be in default by rating agencies after it missed a payment deadline last month.
The company has also dialled back plans to repay investors in its wealth management products.
Evergande's shares have lost almost 90% of their value in the last year as investors fret that it may be close to collapsing under the weight of of its debts.
This video can not be played
The Green Planet: A landmark series coming soon
Including pizzas, casseroles, fajitas and so many more
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104121515/https://www.bbc.com/news/business-59864403
137;Train services hit by Covid staff absences;2022-01-04T11:17:13.000Z;[];['scotrail', 'rail travel', 'omicron variant', 'coronavirus pandemic'];['covid', 'learnt', 'end', 'train', 'foolish', 'predict', 'hit', 'lessons', 'offer', 'future', 'month', 'timetable', 'services', 'absences', 'staff'];"
Rail passengers are facing cancellations or fewer services as train companies face high levels of staff absences due to Covid.
The Rail Delivery Group said almost one in 10 rail workers were off.
Train companies including ScotRail, CrossCountry and LNER have announced reduced timetables and passengers have been warned of cancellations.
Alex Hynes, boss of ScotRail, said the company had ""hundreds"" of staff off work due to having Covid or isolating.
He told the BBC's Today programme the company usually operates 2,000 services a day, but it would be reducing this by 160 (8%) from Tuesday.
""Over the last few weeks because of record numbers of Covid cases we have been cancelling too many trains so we have decided to proactively put this revised timetable in to give our customers greater certainty on the service we can offer,"" he said.
Mr Hynes said the operator was ""pretty confident"" the reduced timetable would ""prove to be a robust service for customers in the coming weeks"".
""We have said we will offer this timetable until the end of the month but of course one of the lessons we have learnt from Covid is that we would be foolish to predict the future,"" he added.
""There will be a few twists and turn in this Covid tale until it's over.""
Rising Covid case numbers have led to large numbers of people self-isolating and being unable to go to work, which has acutely affected industries where staff are unable to work from home.
Rail operator CrossCountry said its staff absences were ""worsening each day"", with more than one in 10 staff now absent.
Meanwhile, South Western Railway said its services would be ""subject to short notice cancellations"" ahead of the company introducing a ""consolidated timetable"" from 17 January.
LNER has announced it has cancelled 16 trains for this week, but warned passengers there could be ""other non-planned changes"" to the timetable. 
On Monday, there were widespread cancellations across Britain's train services with the Rail Delivery Group estimating that more than 6,000 staff, including crews and drivers, were currently absent.
The industry body said there would be ""some short-notice cancellations so our advice to anyone travelling is to check online before they set out or to sign up for automatic alerts from National Rail Alert Me"".
""We are working hard to provide the most reliable service possible and so that passengers can travel with confidence when fewer rail staff can work, a number of operators are introducing amended timetables,"" it added.
The website of Transport for Wales showed 49 train journeys were cancelled on Monday, while TransPennine Express cancelled 37 and Avanti West Coast cancelled 25.
Southern has said it is not putting on any direct services to London Victoria - a major commuter station - until next Monday.
Rail Minister Wendy Morton said she would ""continue to monitor the situation closely"".
The government has warned rising cases could see up to a quarter of staff off work and ministers have been tasked with developing ""robust contingency plans"" to deal with workplace absences.
Public sector leaders have been asked to prepare for ""worst case scenarios"" of 10%, 20% and 25% absence rates, the Cabinet Office said.
The transport sector is not the only area affected by staff absences, with worker shortages also hitting retailers and hospitality firms.
The Green Planet: A landmark series coming soon
Including pizzas, casseroles, fajitas and so many more
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104121515/https://www.bbc.com/news/business-59865771
138;Covid: US reports record 1m cases with peak still to come;2022-01-04T16:27:30.000Z;[];['united states', 'coronavirus pandemic'];['covid', 'peak', 'reports', 'im', 'number', 'vaccinated', 'come', '1m', 'millions', 'mildly', 'record', 'symptomatic', 'severe', 'cases', 'going', 'tens', 'told'];"
The US has recorded more than one million new Covid cases, as officials warn the peak of a fast-spreading Omicron surge is still to come.
A record 1,080,211 cases were reported on Monday - the highest one-day tally of new cases anywhere in the world, according to Johns Hopkins University.
The Omicron variant accounts for the majority of cases in the US.
The top US pandemic adviser Anthony Fauci has said the country is facing ""almost a vertical increase"" in cases.
He said the peak may be weeks away.
While rates of death and hospital admissions in the US have been far lower in recent weeks than in previous infection spikes, the number of hospital admissions has been steadily rising. 
But Dr Fauci said the example of South Africa - where Omicron first spread rapidly before subsiding - offered some hope.
Omicron has also led to school districts across the country postponing the return of students to classrooms following the winter break due to the rapid spread of the variant and subsequent staffing shortages. There are also concerns over challenges in securing rapid tests for students and teachers.
In Detroit, Michigan, for example - which is experiencing an all-time high infection rate of 36% - city school officials announced that schools will remain closed through Wednesday. 
A number of other major school systems, including Atlanta, Milwaukee, Cleveland, and Newark, have announced postponements or a return to virtual classes. 
In New York City, the largest school district in the US, schools remained open. On Monday, Mayor Eric Adams said that school is ""the safest place or our children"". 
The New York Times reported, however, that approximately one third of parents kept their children at home over Covid-19 fears. 
In terms of hospital admissions, data from the US Department of Health and Human Services shows that more than 103,000 people are currently in hospital with Covid-19 - the first time the tally has crossed the six-figure mark since September. 
State health officials have reported that the vast majority of Covid hospital admissions are among the unvaccinated. In Illinois, for example, officials over the weekend said that nearly 85% of patients with Covid-19 or related diseases are unvaccinated. 
""I'm still very concerned about the tens of millions of people who are not vaccinated at all because even though many of them are going to get asymptomatic and mildly symptomatic, a fair number of them are going to get severe disease,"" Dr Fauci told ABC on Monday.
Officials have also said that the number of children in hospital is rising. 
Some 8,652 people are reported to have died from the disease in the past week, according to Johns Hopkins.
The previous US record of cases was 590,000, reported four days ago.
The highest number outside the US came during India's Delta surge, when more than 414,188 people were confirmed as having the disease in May 2021.
Studies suggest that Omicron is milder than the previously dominant Delta variant, but fears remain that the sheer number of cases stemming from the highly infectious Omicron could overwhelm hospitals.
Romesh Ranganathan takes charge of the back-stabbing big money game show!
The Tourist: A tense new thriller starring Jamie Dornan
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220104161614/https://www.bbc.com/news/world-us-canada-59867536
139;As-it-happened: PM warns of challenging weeks, as UK Covid cases top 200k;2022-01-04T00:00:00+00:00;[];['skip to content', 'accessibility help'];['weeks', 'covid', 'wearing', 'asithappened', 'glasses', 'copyright', 'classroom', 'stressful', 'challenging', 'finds', 'warns', 'told', 'cases', '200k', 'mask', 'cant', 'uk', 'really'];N/A;https://web.archive.org/web/20220104190244/https://www.bbc.com/news/live/uk-59865257
140;Brexit: Did the EU ban crown marks on pint glasses?;2022-01-05T11:40:25.000Z;[];['boris johnson', 'reality check', 'brexit', 'beer'];['world', 'gone', 'eu', 'ban', 'brexit', 'state', 'crown', 'trade', 'overall', 'pint', 'rest', 'power', 'marks', 'glasses', 'member', 'uk'];"
To mark the first anniversary of the trade deal between the UK and the EU, Downing Street issued a press release about how prime minister Boris Johnson plans to ""maximise the benefits of Brexit"".
It gave examples of ""key successes"" so far: 
The crown stamp had been used on pint glasses for more than 300 years to show they are large enough to hold a full pint. 
An EU directive, which took effect in 2006, required the use of an EU-wide ""CE"" mark which stands for Conformité Européenne -  French for ""European Conformity"". 
CE appears on many other products, from toys to medical devices, and it shows that they meet the EU's safety, health and environmental rules and can move freely across its countries with no additional checks.
But the European Commission has rejected the idea that EU rules stopped the UK from having the crown stamp on glasses as well.
A spokesperson told us: ""EU law does not prevent markings from being placed on products, so long as it does not overlap or be confused with the CE mark.""
Following Brexit, goods will now have to use the UKCA marking - ""UK Conformity Assessed"". However, to allow businesses time to adjust, products with the CE mark can still be sold and used in Great Britain until 1 January 2023. 
Former Brexit minister Lord Frost said in September 2021 that the government ""will permit the voluntary printing of the crown stamp on pint glasses"". 
A 5% rate of VAT on sanitary products - the so-called ""Tampon Tax"" - was scrapped by the government from 1 January 2021. 
EU laws require member states to tax tampons and sanitary towels at a minimum rate of 5%.
But the EU is in the process of abolishing the tax. 
The Republic of Ireland - an EU member - already had 0% VAT on sanitary products, because this rate was in place before the EU legislation imposed the 5% minimum rate.
As we've pointed out before, the majority of these involve taking the deal that the EU has with those countries and replicating the terms for the UK.  The government has been successful at doing these ""rollover deals"" in a relatively short space of time.
With a few of the countries the terms have been slightly different to the EU's, such as Japan, Norway and Iceland.
And a deal has been signed with Australia and agreed in principle with New Zealand, which are not the same as the EU deals with them.
How do you get to a total value of £760bn? 
Add up the value of imports and exports with countries that also have deals with the EU, which you'll find on this table. Add Australia and New Zealand and you get to just over £200bn. 
The rest comes from trade with EU countries, which are covered by the Trade and Cooperation Agreement.
But there is less trade with the EU now than there was when the UK was a member state. So, overall UK trade with the rest of the world has actually gone down since the government came to power. 
While Covid will clearly have been a factor, the UK did about £220bn less global trade in 2020 - about 18% down on its 2019 figure.
And to say that the deals are ""worth over £760bn"" assumes that without them there would be no trade done at all, which is not the case. 
This was delivered by ""avoiding cumbersome EU bureaucracy"", according to the press release. 
The UK approved the Pfizer vaccine in November 2020, nearly three weeks before EU regulators.
But - as the head of the UK medicines regulator pointed out at the time - the UK's approval was permitted under EU law.
The vaccine rollout started in the UK on 8 December 2020 - weeks before the EU.  
And initially, the pace of vaccination in the UK was faster than in the EU - which ran into problems with its rollout early on.  
However, EU countries have since caught up. 
Currently, 13 EU countries, as well as Norway and Iceland, have a higher proportion of their populations fully vaccinated - according to figures from Our World in Data, which looked at those who have received all doses prescribed by the initial vaccination protocol.
However, according to the latest data, the UK has given more booster doses of the vaccine to its population than any other country in Europe, with 50%. 
In Germany and France, the booster jab has been given to 39% and 33% of the population respectively.  
What claims do you want BBC Reality Check to investigate? Get in touch
Read more from Reality Check
The true story of A Very British Scandal
Sir David Attenborough joins a team of investigators at a mammoth graveyard...
© 2022 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220105171512/https://www.bbc.com/news/59868823
141;Reality Check;2021-12-31T01:49:21.000Z;[];['skip to content', 'accessibility help'];['patient', 'south', 'province', 'cared', 'admitted', 'symptoms', 'patients', 'check', 'omicron', 'reality', 'figures', 'gauteng'];N/A;https://web.archive.org/web/20220105171512/https://www.bbc.com/news/reality_check
142;Covid: Pre-arrival tests and travel isolation to end in England;2022-01-05T00:00:00+00:00;[];['skip to content', 'accessibility help'];['covid', 'infections', 'growth', 'north', 'end', 'england', 'week', 'tests', 'doubled', 'christmas', 'isolation', 'infection', 'omicron', 'prearrival', 'work', 'london', 'travel'];N/A;https://web.archive.org/web/20220105171512/https://www.bbc.com/news/live/uk-59877796
143;Jean-Marc Vallée: Canadian filmmaker dies aged 58;2021-12-27T09:58:15.000Z;[];['television', 'film', 'canada'];['jeanmarc', 'world', 'shared', 'older', 'style', 'live', 'partner', 'vallée', 'sorely', 'aged', 'maestro', 'filmmaker', 'missed', 'canadian', 'dies', 'work', '58'];"
Canadian filmmaker Jean-Marc Vallée, whose work included Dallas Buyers Club and Wild has died aged 58.
The Oscar-nominated director also won an Emmy award for his work on the HBO series Big Little Lies.
He died over the weekend in Quebec City, his long-time producing partner Nathan Ross confirmed in a statement provided to The Hollywood Reporter, though no cause of death was given.
Ross said Vallée ""stood for creativity"" and ""authenticity"".
""He was a true artist and a generous, loving guy,"" he wrote. ""Everyone who worked with him couldn't help but see the talent and vision he possessed.
""He was a friend, creative partner and an older brother to me. The maestro will sorely be missed but it comforts knowing his beautiful style and impactful work he shared with the world will live on.""
US actress Reece Witherspoon, who starred in both Wild and Big Little Lies, tweeted on Monday: ""My heart is broken. My friend, I love you.""
Canadian Prime Minister Justin Trudeau wrote that Vallée's ""passion for filmmaking and storytelling was unmatched - so too was his talent.
""Through his work and with his art, he left a mark in Quebec, across Canada, and around the world.""
Montreal-born Vallée began his career making music videos before moving into film in 1995, with his debut thriller Black List, and then the critically-lauded 2005 coming-of-age movie C.R.A.Z.Y.
His 2009 feature, The Young Victoria, starring British actress Emily Blunt as Britain's Queen Victoria, picked up three Oscar nominations.
But perhaps his best-known work arrived in 2013, with Dallas Buyers Club - the emotional story of Ron Woodroof, who sold experimental drugs to fellow Aids patients in Texas.
Stars Matthew McConaughey and Jared Leto both put in Oscar-winning performances in the movie, which was nominated for six Academy Awards, including best picture and best original screenplay.
The next year, Vallée directed Reese Witherspoon in Wild, a film based on the bestselling memoir about of a former heroin addict who tries to re-discover herself by backpacking and hiking the Pacific Crest Trail.
He worked with her again on HBO's Big Little Lies, which saw him win the Emmy for best directing on a limited series, movie or special.
The Emmy and Golden Globe-winning show, a screen adaptation of Liane Moriarty's top novel, featured Witherspoon, Laura Dern, Nicole Kidman, Zoë Kravitz and Shailene Woodley as five California-based women who become embroiled in a murder investigation.
Paying her respects on Monday, Dern posted: ""The world has lost one of our great and purest artists and dreamers. And we lost our beloved friend.""
Vallée went on to direct Amy Adams and Patricia Clarkson in another HBO series, Sharp Objects, which he was also an executive producer on.
HBO commented that he was ""a brilliant, fiercely dedicated filmmaker, a truly phenomenal talent who infused every scene with a deeply visceral, emotional truth"".
""He was also a hugely caring man who invested his whole self alongside every actor he directed,"" the network added in a statement.
""We are shocked at the news of his sudden death, and we extend our heartfelt sympathies to his sons, Alex and Émile, his extended family, and his long-time producing partner, Nathan Ross.""
Speaking to The Hollywood Reporter in 2016, Vallée revealed what he enjoyed most about making movies and TV shows. ""The dream,"" he said. ""Dreams can come true. I'm living the dream right now.""
Cameron Bailey, CEO of the Toronto International Film Festival, paid tribute by describing the director as ""a prodigious talent"".
He is survived by two children.
Follow us on Facebook, or on Twitter @BBCNewsEnts. If you have a story suggestion email entertainment.news@bbc.co.uk.
The Tourist: A tense new thriller starring Jamie Dornan coming soon
Featuring tracks from WALL-E, The Duchess and more
© 2021 BBC. The BBC is not responsible for the content of external sites. Read about our approach to external linking.";https://web.archive.org/web/20220105172313/https://www.bbc.com/news/entertainment-arts-59800777
